Nicole_Peyrafitte	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 4, 1]	13	3
Non-profit_corporations	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 5, 2, 2]	13	5
Pierrefitte-sur-Loire	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 1, 5, 3]	13	5
Plumbers,_Gasfitters_and_Drainlayers_Board	['20160601', '20160602', '20160603']	[9, 3, 1]	13	-11
Profit_(real_estate)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 4, 3, 3, 2]	13	3
Profit_in_Peace	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 4, 1, 1]	13	-1
Profithysteri_7"	['20160602', '20160603', '20160604', '20160605']	[2, 2, 6, 3]	13	9
Ralph_Griffith_(governor)	['20160601', '20160603', '20160604', '20160605']	[6, 4, 2, 1]	13	1
Resource_Super_Profits_Tax	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 4, 2, 2]	13	3
Richard_fitzGilbert	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 5, 1, 2, 2]	13	-3
Samisoni_Fonomanu_Tu'i'afitu	['20160601', '20160602', '20160603', '20160604']	[1, 5, 4, 3]	13	1
The_Andy_Griffith_Show_(season_1)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 4, 1]	13	3
Acacia_lullfitziorum	['20160601', '20160602', '20160603', '20160604']	[1, 2, 8, 1]	12	6
Benefit_show	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 2, 4, 2]	12	4
Charles_Griffith-Wynne	['20160602', '20160603', '20160604', '20160605']	[2, 4, 4, 2]	12	8
Community_benefit_organization	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 1, 3]	12	2
Corfitz_Ulfeldt_(1606-1664)	['20160601', '20160603', '20160604', '20160605']	[4, 4, 2, 2]	12	4
David_Griffiths_(sport_shooter)	['20160603', '20160604', '20160605']	[1, 9, 2]	12	12
Defined-benefit_pension	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 1, 2, 3]	12	0
Dzhulfites	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 2, 7, 1]	12	8
Employment_benefits	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 5, 2, 3]	12	8
Eufitchia	['20160602', '20160603', '20160604', '20160605']	[2, 1, 8, 1]	12	8
Farmers'_Mutual_Benefit_Association	['20160601', '20160604', '20160605']	[4, 7, 1]	12	4
Frederick_Augustus_Griffiths	['20160601', '20160603', '20160604', '20160605']	[1, 1, 9, 1]	12	10
Griffith_Thompson_Pugh,_Sr.	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 1, 7, 2]	12	8
James_Parfitt	['20160601', '20160602', '20160603', '20160605']	[3, 2, 1, 6]	12	2
John_Bodkin_fitz_Richard	['20160601', '20160602', '20160605']	[3, 1, 8]	12	4
John_Griffiths_(cricketer,_born_1863)	['20160601', '20160603', '20160605']	[3, 1, 8]	12	6
Lafite	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 4, 2, 2]	12	4
Moffitt	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 2, 2]	12	2
NonProfits'_United	['20160601', '20160602', '20160603', '20160605']	[6, 2, 1, 3]	12	-4
Osbert_fitzHervey	['20160601', '20160602', '20160603', '20160604']	[5, 1, 2, 4]	12	0
Panteg_and_Griffithstown_railway_station	['20160601', '20160602', '20160603', '20160604']	[3, 3, 2, 4]	12	0
Profit_economics	['20160601']	[12]	12	-12
Refitting_of_boats	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 2, 3, 1]	12	0
Richie_Griffiths	['20160601', '20160602', '20160603', '20160604']	[9, 1, 1, 1]	12	-8
Roger_Griffiths_(footballer)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 2, 2, 1]	12	-2
Sally_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 2, 3, 1]	12	0
Scream!_(The_Misfits_song)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 2, 1, 3]	12	0
Sofitel_Legend	['20160601', '20160602', '20160603', '20160604']	[5, 5, 1, 1]	12	-8
Veterans_benefits	['20160602', '20160603', '20160604', '20160605']	[3, 5, 1, 3]	12	6
William_Brandford_Griffith_(colonial_administrator)	['20160601', '20160602', '20160603', '20160604']	[5, 2, 3, 2]	12	-2
William_Campbell_Langfitt	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 3, 2, 1]	12	0
Winding_Road_(Porno_Graffitti_song)	['20160601', '20160603', '20160604', '20160605']	[3, 2, 4, 3]	12	6
2007_UK_child_benefit_data_misplacement	['20160601', '20160602', '20160603', '20160604']	[4, 2, 3, 2]	11	-1
Bill_J._Griffith	['20160602', '20160603', '20160604', '20160605']	[1, 8, 1, 1]	11	9
Bill_M._Griffiths	['20160602', '20160603', '20160604', '20160605']	[1, 8, 1, 1]	11	9
Charles_Griffith_(Australian_politician)	['20160603', '20160604', '20160605']	[4, 5, 2]	11	11
Chifita_Matafwali	['20160602', '20160603', '20160604', '20160605']	[1, 1, 8, 1]	11	9
Commonwealth_v_Griffith_(MA_1823)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 1, 7, 1]	11	7
Conglomerat_de_Pierrefitte	['20160602', '20160604', '20160605']	[2, 7, 2]	11	7
Cost_benefit	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 5, 2, 2]	11	7
David_Griffiths_(rugby_league)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 1, 7, 1]	11	7
Fringe_Benefits_Tax_(India)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 2, 2, 1]	11	-1
Giovanni_Griffith	['20160601', '20160602', '20160604', '20160605']	[1, 1, 7, 2]	11	7
Grevillea_lullfitzii	['20160602', '20160603', '20160604', '20160605']	[1, 1, 7, 2]	11	9
Griffith_Anthony	['20160603', '20160604', '20160605']	[2, 7, 2]	11	11
Griffith_Arthur_Jones	['20160601', '20160602', '20160604', '20160605']	[1, 1, 8, 1]	11	7
Griffith_Creek,_West_Virginia	['20160601', '20160604', '20160605']	[1, 9, 1]	11	9
Griffith_Island	['20160601', '20160603', '20160604', '20160605']	[2, 1, 7, 1]	11	7
Griffiths_Glacier	['20160601', '20160602', '20160604', '20160605']	[1, 2, 7, 1]	11	5
Hamdi_Hafith	['20160601', '20160603', '20160604', '20160605']	[1, 1, 8, 1]	11	9
Jean_lafitte	['20160601', '20160603', '20160604']	[1, 2, 8]	11	9
Malgassesia_rufithorax	['20160601', '20160602', '20160603', '20160605']	[2, 1, 1, 7]	11	5
Markea_epifita	['20160601', '20160605']	[3, 8]	11	5
Melingriffith_Water_Pump	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 2, 1, 5]	11	5
Mohamed_Mahmoud_Graffiti	['20160601', '20160602', '20160603', '20160604']	[4, 4, 1, 2]	11	-5
Moses_Griffiths	['20160601', '20160602', '20160603', '20160604']	[5, 1, 2, 3]	11	-1
Moviment_Graffitti	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 3, 1, 1]	11	-1
Nicky_Griffiths	['20160601', '20160602', '20160604', '20160605']	[2, 1, 5, 3]	11	5
Operating_profit_margin	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 3, 2, 3]	11	5
Profit-a-prendre	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 2, 2, 3]	11	3
Profitis_Ilias_Greek_Orthodox_Church	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 1, 1, 3]	11	-1
Program_(German_non-profit)	['20160601', '20160603', '20160604', '20160605']	[7, 1, 2, 1]	11	-3
Stephen_Lynch_fitz_James	['20160601', '20160602', '20160603', '20160605']	[4, 2, 3, 2]	11	-1
Tabidachi_Graffiti	['20160601', '20160602', '20160603', '20160604']	[7, 2, 1, 1]	11	-7
Triplophysa_griffithii	['20160601', '20160603', '20160604', '20160605']	[6, 1, 3, 1]	11	-1
Whole_genome_bisulfite_sequencing	['20160601', '20160602', '20160603', '20160605']	[2, 4, 3, 2]	11	-1
William_R._Griffith_House	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 2, 2, 1]	11	-1
1977_Mutual_Benefit_Life_Open	['20160601', '20160603', '20160604']	[1, 7, 2]	10	8
Ambatofitorahana	['20160603', '20160604', '20160605']	[7, 2, 1]	10	10
Because_We_Care:_A_Benefit_for_the_Children's_Hospital_of_Orange_County	['20160602', '20160603', '20160604']	[1, 7, 2]	10	8
Benefits_of_sexual_intercourse	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 3, 1, 3]	10	4
C._J._Griffith	['20160601', '20160603', '20160604', '20160605']	[1, 7, 1, 1]	10	8
Comp_175:_A_Benefit_for_Queer_Programs_and_Services_in_the_Pacific_Northwest	['20160601', '20160604', '20160605']	[1, 7, 2]	10	8
Curve-fitting	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 2, 3, 1]	10	2
Dicepolia_rufitinctalis	['20160603', '20160604', '20160605']	[1, 8, 1]	10	10
Dzhulfitidae	['20160601', '20160602', '20160604', '20160605']	[1, 1, 7, 1]	10	6
False_Profits_Comedy	['20160602', '20160604', '20160605']	[2, 7, 1]	10	6
Glipidiomorpha_rufiterga	['20160601', '20160604', '20160605']	[1, 7, 2]	10	8
Griffith_Nunataks	['20160603', '20160604', '20160605']	[1, 8, 1]	10	10
Griffith_Ridge	['20160601', '20160603', '20160604', '20160605']	[1, 1, 7, 1]	10	8
Griffith_baronets	['20160602', '20160604', '20160605']	[2, 7, 1]	10	6
Howard_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 1, 1]	10	0
James_Griffiths_(rugby_union)	['20160601', '20160603', '20160605']	[2, 1, 7]	10	6
Keith_Griffiths_(footballer)	['20160601', '20160602', '20160604', '20160605']	[2, 1, 1, 6]	10	4
Myfit_Bej_Libohova	['20160601', '20160602', '20160603', '20160605']	[3, 2, 3, 2]	10	0
National_Academy_Foundation_(non-profit_organization)	['20160601', '20160602', '20160604', '20160605']	[5, 3, 1, 1]	10	-6
Non-profit_Organization	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 1, 2, 1]	10	-2
Nonprofit_organization/trackback/	['20160601', '20160605']	[5, 5]	10	0
Peter_Griffiths_(statistician)	['20160601', '20160602', '20160603', '20160604']	[3, 2, 2, 3]	10	0
Peyrefitte-sur-l'Hers	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 3, 3, 1]	10	4
Pierrefitte-ès-Bois	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 2, 2, 2]	10	2
Pirates!_Band_of_Misfits	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 4, 1, 2]	10	4
Pornograffiti	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 1, 2, 1]	10	-2
Rafit_Eyad	['20160601', '20160602', '20160603', '20160604']	[2, 3, 4, 1]	10	0
Ralph_fitzStephen	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 1, 2, 1]	10	-2
Rewilding_Institute&h=71&w=120&sz=5&hl=nl&start=63&um=1&tbnid=W9UUXD4okhfitM:&tbnh=52&tbnw=88&prev=/images?q=rewilding&start=60&ndsp=20&svnum=10&um=1&hl=nl&sa=N	['20160603', '20160604', '20160605']	[5, 1, 4]	10	10
Robert_Griffith_(historian)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 1, 1, 3]	10	0
Samuel_Walker_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 1, 1, 2]	10	-2
Slip_fit	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 4, 2, 1]	10	4
The_Andy_Griffith_Show_(season_4)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 2, 2, 1]	10	0
The_Andy_Griffith_Show_guest_stars	['20160601', '20160603', '20160605']	[4, 4, 2]	10	2
The_Misfits_in_Action	['20160601', '20160603', '20160604', '20160605']	[4, 1, 4, 1]	10	2
The_profitable_arte_of_gardening	['20160601', '20160602', '20160603', '20160604']	[4, 2, 2, 2]	10	-2
Thomas_Griffiths_(footballer,_born_1902)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 1, 1, 1, 1]	10	-4
Thomas_Parfitt	['20160601', '20160602', '20160603']	[5, 4, 1]	10	-8
Unemployment_benefits_in_the_United_States	['20160602', '20160603', '20160604', '20160605']	[1, 3, 1, 5]	10	8
Vince_Griffiths	['20160601', '20160604', '20160605']	[4, 5, 1]	10	2
